,Published Year,Etext Number
11071,1863,29890
11072,1863,4925
11073,1863,18545
11074,1863,66555
11075,1863,53699
11076,1863,935
11077,1863,26965
11078,1863,42915
11079,1863,4927
11080,1863,48608
11081,1863,68273
11082,1863,48461
11083,1863,48499
11084,1863,37625
11085,1863,2923
11086,1863,33586
11087,1863,60075
11088,1863,2922
11089,1863,2301
11090,1863,2931
11091,1863,2659
11092,1863,20378
11093,1863,22228
11094,1863,2925
11095,1863,19302
11096,1863,73953
11097,1863,46794
11098,1863,52653
11099,1863,45255
11100,1863,6962
11101,1863,37959
11102,1863,40233
11103,1863,49530
11104,1863,2926
11105,1863,69053
11106,1863,23984
11107,1863,49912
11108,1863,10325
11109,1863,45274
11110,1863,27012
11111,1863,21901
11112,1863,32513
11113,1863,62548
11114,1863,24856
11115,1863,2303
11116,1863,17002
11117,1863,10854
11118,1863,56767
11119,1863,45430
11120,1863,55776
11121,1863,36980
11122,1863,70957
11123,1863,678
11124,1863,6414
11125,1863,60685
11126,1863,11224
11127,1863,26513
11128,1863,46989
11129,1863,33191
11130,1863,32692
11131,1863,17612
11132,1863,36644
11133,1863,10
11134,1863,3327
11135,1863,32848
11136,1863,47499
11137,1863,71600
11138,1863,16581
11139,1863,11567
11140,1863,4537
11141,1863,8163
11142,1863,15689
11143,1863,56644
11144,1863,34566
11145,1863,19875
11146,1863,35289
11147,1863,67749
11148,1863,42442
11149,1863,8110
11150,1863,11358
11151,1863,28493
11152,1863,4536
11153,1863,60629
11154,1863,29891
11155,1863,39205
11156,1863,16990
11157,1863,38425
11158,1863,60065
11159,1863,64472
11160,1863,18135
11161,1863,20928
11162,1863,75148
11163,1863,46266
11164,1863,25444
11165,1863,17826
11166,1863,36309
11167,1863,15913
11168,1863,8090
11169,1863,25153
11170,1863,70021
11171,1863,4550
11172,1863,72156
11173,1863,2921
11174,1863,2924
11175,1863,57398
11176,1863,16493
11177,1863,25150
11178,1863,33121
11179,1863,52921
11180,1863,47822
11181,1863,63121
11182,1863,2291
11183,1863,65080
11184,1863,22082
11185,1863,4928
11186,1863,23384
11187,1863,19705
11188,1863,33072
11189,1863,70999
11190,1863,15672
11191,1863,397
11192,1863,68372
11193,1863,21749
11194,1863,24415
11195,1863,34869
11196,1863,31525
11197,1863,44556
11198,1863,2522
11199,1863,4534
11200,1863,12470
11201,1863,21708
11202,1863,73288
11203,1863,33211
11204,1863,50005
11205,1863,48582
11206,1863,4926
11207,1863,40459
11208,1863,72898
11209,1863,42296
11210,1863,51451
11211,1863,4535
11212,1863,3837
11213,1863,12916
11214,1863,6335
11215,1863,27344
11216,1863,8699
11217,1885,2056
11218,1885,20016
11219,1885,25966
11220,1885,64366
11221,1885,49555
11222,1885,39848
11223,1885,57907
11224,1885,30723
11225,1885,17987
11226,1885,136
11227,1885,32144
11228,1885,36237
11229,1885,47931
11230,1885,5437
11231,1885,34423
11232,1885,6809
11233,1885,4057
11234,1885,45570
11235,1885,5674
11236,1885,41623
11237,1885,65821
11238,1885,4546
11239,1885,1758
11240,1885,30216
11241,1885,28557
11242,1885,33486
11243,1885,31055
11244,1885,40225
11245,1885,49314
11246,1885,63508
11247,1885,17694
11248,1885,66420
11249,1885,28316
11250,1885,60550
11251,1885,46476
11252,1885,21741
11253,1885,46128
11254,1885,4367
11255,1885,53335
11256,1885,62187
11257,1885,46422
11258,1885,21301
11259,1885,44919
11260,1885,48458
11261,1885,66201
11262,1885,75497
11263,1885,20991
11264,1885,51677
11265,1885,54851
11266,1885,7359
11267,1885,23376
11268,1885,14366
11269,1885,55635
11270,1885,15096
11271,1885,39244
11272,1885,69258
11273,1885,5861
11274,1885,40079
11275,1885,5860
11276,1885,14256
11277,1885,7320
11278,1885,13677
11279,1885,45976
11280,1885,61861
11281,1885,21773
11282,1885,54653
11283,1885,6427
11284,1885,55125
11285,1885,12353
11286,1885,19722
11287,1885,45516
11288,1885,38252
11289,1885,5306
11290,1885,38309
11291,1885,21772
11292,1885,46443
11293,1885,38657
11294,1885,25985
11295,1885,47823
11296,1885,25646
11297,1885,6604
11298,1885,70163
11299,1885,38583
11300,1885,25303
11301,1885,65909
11302,1885,6981
11303,1885,35216
11304,1885,25710
11305,1885,56949
11306,1885,45735
11307,1885,36637
11308,1885,1067
11309,1885,30192
11310,1885,55499
11311,1885,16911
11312,1885,57383
11313,1885,25637
11314,1885,52351
11315,1885,5862
11316,1885,21938
11317,1885,53608
11318,1885,57703
11319,1885,35281
11320,1885,25031
11321,1885,3664
11322,1885,69242
11323,1885,35786
11324,1885,7086
11325,1885,24251
11326,1885,20818
11327,1885,35538
11328,1885,21337
11329,1885,647
11330,1885,51160
11331,1885,53458
11332,1885,23334
11333,1885,6910
11334,1885,63698
11335,1885,52165
11336,1885,70338
11337,1885,43984
11338,1885,10427
11339,1885,25950
11340,1885,4037
11341,1885,23634
11342,1885,38950
11343,1885,29414
11344,1885,21771
11345,1885,52704
11346,1885,32934
11347,1885,2166
11348,1885,48475
11349,1885,28951
11350,1885,8775
11351,1885,8896
11352,1885,35042
11353,1885,48236
11354,1885,17386
11355,1885,38279
11356,1885,10112
11357,1885,59734
11358,1885,24788
11359,1885,49842
11360,1885,47402
11361,1885,21382
11362,1885,23097
11363,1885,17250
11364,1885,23846
11365,1885,53096
11366,1885,39210
11367,1885,7251
11368,1885,18562
11369,1885,33718
11370,1885,9097
11371,1885,33401
11372,1885,59331
11373,1885,22142
11374,1885,24679
11375,1885,55019
11376,1885,65840
11377,1885,14262
11378,1885,39978
11379,1885,44866
11380,1885,34730
11381,1885,61526
11382,1885,2454
11383,1885,36646
11384,1885,52338
11385,1885,12010
11386,1885,711
11387,1885,28823
11388,1885,28722
11389,1885,25617
11390,1885,63250
11391,1885,71537
11392,1885,45853
11393,1885,73001
11394,1885,20737
11395,1885,40276
11396,1885,54019
11397,1885,51062
11398,1885,2769
11399,1885,13432
11400,1885,6663
11401,1885,8010
11402,1885,71512
11403,1885,66032
11404,1885,6007
11405,1885,16720
11406,1885,36277
11407,1885,11618
11408,1885,52978
11409,1885,2178
11410,1885,60857
11411,1885,48736
11412,1885,37635
11413,1885,39395
11414,1885,36752
11415,1885,7951
11416,1885,25658
11417,1885,45090
11418,1885,52868
11419,1885,50957
11420,1885,34953
11421,1885,43020
11422,1885,18009
11423,1885,55727
11424,1885,6670
11425,1885,36383
11426,1885,72268
11427,1885,24772
11428,1885,28019
11429,1885,27162
11430,1885,41438
11431,1885,18341
11432,1885,44635
11433,1885,10399
11434,1885,20927
11435,1755,11136
11436,1852,49220
11437,1852,1346
11438,1852,73444
11439,1852,45187
11440,1852,2081
11441,1852,37709
11442,1852,54912
11443,1852,39823
11444,1852,4957
11445,1852,16741
11446,1852,2511
11447,1852,55000
11448,1852,11025
11449,1852,34525
11450,1852,10976
11451,1852,30973
11452,1852,11033
11453,1852,49140
11454,1852,32984
11455,1852,47731
11456,1852,45846
11457,1852,19998
11458,1852,31745
11459,1852,61155
11460,1852,68998
11461,1852,19061
11462,1852,1894
11463,1852,38049
11464,1852,55409
11465,1852,1985
11466,1852,43844
11467,1852,203
11468,1852,42550
11469,1852,17154
11470,1852,15379
11471,1852,23832
11472,1852,58197
11473,1852,68028
11474,1852,29363
11475,1852,36946
11476,1852,16085
11477,1852,40680
11478,1852,4389
11479,1852,6480
11480,1852,63369
11481,1852,72281
11482,1852,8393
11483,1852,58894
11484,1852,8382
11485,1852,59044
11486,1852,62602
11487,1852,11039
11488,1852,57330
11489,1852,13755
11490,1852,41542
11491,1852,31670
11492,1852,47266
11493,1852,49091
11494,1852,56600
11495,1852,38147
11496,1852,30931
11497,1852,26244
11498,1852,43510
11499,1852,63232
11500,1852,16957
11501,1852,47956
11502,1852,33008
11503,1852,44941
11504,1852,24268
11505,1852,58769
11506,1852,62221
11507,1852,59947
11508,1852,40681
11509,1852,12371
11510,1852,20007
11511,1852,34970
11512,1852,22740
11513,1852,32454
11514,1852,11107
11515,1852,924
11516,1852,4621
11517,1852,1023
11518,1852,10765
11519,1852,18917
11520,1852,4054
11521,1852,49608
11522,1852,67371
11523,1852,40732
11524,1852,50334
11525,1852,10111
11526,1852,40693
11527,1852,41840
11528,1852,28703
11529,1852,4605
11530,1852,15392
11531,1852,47938
11532,1852,39472
11533,1852,57161
11534,1852,36631
11535,1852,69810
11536,1931,43542
11537,1931,55768
11538,1931,57601
11539,1931,895
11540,1931,12798
11541,1931,70513
11542,1931,9914
11543,1931,55798
11544,1931,68811
11545,1931,70652
11546,1931,46514
11547,1931,8707
11548,1931,70744
11549,1931,40249
11550,1931,29632
11551,1931,64410
11552,1931,71316
11553,1931,54564
11554,1931,58295
11555,1931,71372
11556,1931,66905
11557,1931,34471
11558,1931,19066
11559,1931,48710
11560,1931,19446
11561,1931,19403
11562,1931,63230
11563,1931,59860
11564,1931,61962
11565,1931,19925
11566,1931,62877
11567,1814,5339
11568,1814,4965
11569,1814,43065
11570,1814,38510
11571,1814,27410
11572,1814,141
11573,1814,31341
11574,1814,5998
11575,1814,4334
11576,1814,883
11577,1814,58157
11578,1814,59677
11579,1814,62229
11580,1814,882
11581,1814,46675
11582,1814,59145
11583,1814,730
11584,1791,73280
11585,1791,73222
11586,1791,10671
11587,1791,39060
11588,1791,71384
11589,1791,10010
11590,1791,63678
11591,1791,38759
11592,1791,36607
11593,1791,34473
11594,1791,64890
11595,1791,32121
11596,1791,31271
11597,1791,53939
11598,1791,554
11599,1791,22002
11600,1791,29228
11601,1791,67065
11602,1791,171
11603,1848,56978
11604,1848,4185
11605,1848,2153
11606,1848,7760
11607,1848,73093
11608,1848,41936
11609,1848,54965
11610,1848,7425
11611,1848,965
11612,1848,52293
11613,1848,31193
11614,1848,40682
11615,1848,11346
11616,1848,9904
11617,1848,14474
11618,1848,24598
11619,1848,58024
11620,1848,7827
11621,1848,32357
11622,1848,6659
11623,1848,57811
11624,1848,7683
11625,1848,32037
11626,1848,32966
11627,1848,27196
11628,1848,64344
11629,1848,7678
11630,1848,58948
11631,1848,61072
11632,1848,15118
11633,1848,7682
11634,1848,4917
11635,1848,67277
11636,1848,53894
11637,1848,7672
11638,1848,50254
11639,1848,36144
11640,1848,38138
11641,1848,10451
11642,1848,22328
11643,1848,30624
11644,1848,30107
11645,1848,7726
11646,1848,56211
11647,1848,9943
11648,1848,64732
11649,1848,6897
11650,1848,7265
11651,1848,46243
11652,1848,41768
11653,1848,7757
11654,1848,9250
11655,1848,7724
11656,1848,33986
11657,1848,21953
11658,1848,39540
11659,1848,36143
11660,1848,40683
11661,1848,24200
11662,1848,2686
11663,1848,61652
11664,1848,56727
11665,1848,1608
11666,1848,7725
11667,1848,28089
11668,1848,7684
11669,1848,27551
11670,1848,7761
11671,1848,7937
11672,1848,11688
11673,1848,7759
11674,1848,20122
11675,1848,67903
11676,1848,644
11677,1848,42644
11678,1848,66620
11679,1848,54561
11680,1848,29107
11681,1848,17119
11682,1848,24831
11683,1848,40592
11684,1848,25165
11685,1848,7758
11686,1848,39423
11687,1848,46369
11688,1848,36797
11689,1848,58943
11690,1848,22680
11691,1848,7681
11692,1848,21551
11693,1848,21829
11694,1848,42060
11695,1848,52853
11696,1848,45584
11697,1848,26844
11698,1848,32370
11699,1848,61
11700,1794,38178
11701,1794,37682
11702,1794,3268
11703,1794,64218
11704,1794,68724
11705,1794,11323
11706,1794,27600
11707,1794,37774
11708,1794,62014
11709,1794,8015
11710,1794,9811
11711,1794,3743
11712,1794,946
11713,1794,15707
11714,1794,62795
11715,1843,20453
11716,1843,63459
11717,1843,7723
11718,1843,11560
11719,1843,45021
11720,1843,53144
11721,1843,41710
11722,1843,56575
11723,1843,35420
11724,1843,11227
11725,1843,7717
11726,1843,37121
11727,1843,46
11728,1843,65155
11729,1843,19337
11730,1843,32372
11731,1843,20795
11732,1843,6321
11733,1843,2880
11734,1843,56368
11735,1843,6841
11736,1843,32490
11737,1843,55903
11738,1843,34092
11739,1843,9788
11740,1843,64092
11741,1843,2332
11742,1843,7716
11743,1843,31351
11744,1843,44028
11745,1843,63273
11746,1843,13405
11747,1843,38528
11748,1843,11681
11749,1843,32475
11750,1843,7720
11751,1843,47815
11752,1843,31691
11753,1843,55690
11754,1843,41074
11755,1843,55906
11756,1843,15387
11757,1843,42475
11758,1843,41173
11759,1843,52361
11760,1843,35287
11761,1843,33678
11762,1843,20768
11763,1843,11526
11764,1843,16999
11765,1843,15172
11766,1843,21556
11767,1843,32241
11768,1843,28198
11769,1843,14468
11770,1843,22311
11771,1843,61966
11772,1843,17998
11773,1843,69154
11774,1843,2654
11775,1843,39333
11776,1843,44644
11777,1843,5015
11778,1843,54646
11779,1843,61587
11780,1843,53748
11781,1843,415
11782,1843,7722
11783,1843,34485
11784,1843,4524
11785,1843,41781
11786,1843,6326
11787,1843,35642
11788,1843,7719
11789,1843,59755
11790,1843,2333
11791,1843,565
11792,1843,69074
11793,1843,7715
11794,1843,2329
11795,1843,29000
11796,1843,67959
11797,1843,34550
11798,1843,62572
11799,1843,27942
11800,1843,7727
11801,1843,7721
11802,1843,68974
11803,1843,26495
11804,1843,33082
11805,1843,3900
11806,1843,19195
11807,1843,30368
11808,1843,28046
11809,1843,7718
11810,1843,38906
11811,1843,35369
11812,1843,877
11813,1843,55905
11814,1843,16809
11815,1843,55904
11816,1843,11140
11817,1772,65628
11818,1772,39803
11819,1772,30271
11820,1772,69441
11821,1772,7319
11822,1772,43854
11823,1772,39929
11824,1772,38659
11825,1772,65715
11826,1772,73120
11827,1772,37505
11828,1772,33080
11829,1772,38275
11830,1772,59779
11831,1772,69090
11832,1772,37422
11833,1772,58393
11834,1925,52084
11835,1925,69747
11836,1925,65387
11837,1925,65079
11838,1925,65554
11839,1925,65558
11840,1925,69790
11841,1925,71865
11842,1925,44404
11843,1925,47648
11844,1925,27367
11845,1925,72573
11846,1925,8353
11847,1925,53581
11848,1925,1020
11849,1925,70367
11850,1925,69431
11851,1925,71960
11852,1925,67133
11853,1925,15851
11854,1925,54718
11855,1925,71853
11856,1925,68237
11857,1925,72177
11858,1925,69095
11859,1925,70902
11860,1925,71596
11861,1925,67062
11862,1925,65772
11863,1925,65559
11864,1925,50166
11865,1925,63431
11866,1925,68574
11867,1925,12616
11868,1925,73285
11869,1925,70847
11870,1925,63107
11871,1925,27759
11872,1925,56792
11873,1925,38215
11874,1925,49951
11875,1925,70485
11876,1925,70719
11877,1925,66881
11878,1925,67564
11879,1925,33095
11880,1925,72585
11881,1925,26198
11882,1925,63172
11883,1925,70060
11884,1925,69571
11885,1925,66191
11886,1925,56747
11887,1925,67187
11888,1925,70487
11889,1925,67368
11890,1925,65309
11891,1925,70135
11892,1925,65560
11893,1925,63275
11894,1925,67582
11895,1925,72466
11896,1925,65553
11897,1925,72199
11898,1925,67070
11899,1925,3321
11900,1925,60619
11901,1925,22157
11902,1925,73264
11903,1925,20084
11904,1925,3301
11905,1925,24410
11906,1925,72006
11907,1925,67057
11908,1925,70543
11909,1925,65688
11910,1925,57980
11911,1925,69342
11912,1925,70471
11913,1925,72356
11914,1925,67624
11915,1925,9333
11916,1925,65465
11917,1925,18863
11918,1925,65238
11919,1925,58944
11920,1925,69806
11921,1925,52142
11922,1925,29307
11923,1925,66460
11924,1925,30250
11925,1925,64457
11926,1925,69102
11927,1925,46769
11928,1925,65775
11929,1925,61085
11930,1925,62689
11931,1925,56883
11932,1925,13176
11933,1925,65566
11934,1925,57939
11935,1925,25091
11936,1925,57305
11937,1925,68761
11938,1925,71202
11939,1925,59512
11940,1925,71691
11941,1925,66837
11942,1925,49239
11943,1925,53948
11944,1925,66651
11945,1925,33544
11946,1925,53986
11947,1925,67977
11948,1925,65308
11949,1925,7501
11950,1925,67583
11951,1925,30248
11952,1925,45636
11953,1925,69572
11954,1925,70875
11955,1925,66184
11956,1925,67053
11957,1925,72141
11958,1925,68535
11959,1925,65556
11960,1925,67622
11961,1925,60944
11962,1925,72297
11963,1925,68445
11964,1925,4508
11965,1925,71940
11966,1925,70893
11967,1925,25527
11968,1925,64682
11969,1925,3265
11970,1925,71117
11971,1925,17389
11972,1925,74690
11973,1925,29616
11974,1925,42344
11975,1925,67098
11976,1925,70573
11977,1925,67104
11978,1925,1388
11979,1925,70222
11980,1925,65310
11981,1925,766
11982,1925,5161
11983,1975,60458
11984,1975,12320
11985,1975,64673
11986,1975,73175
11987,1975,50868
11988,1975,27253
11989,1975,65100
11990,1996,7259
11991,1996,29525
11992,1996,32040
11993,1996,49119
11994,1996,29535
11995,2000,48811
11996,2000,60462
11997,2000,72148
11998,2000,61509
11999,1902,24951
12000,1902,46517
12001,1902,24999
12002,1902,504
12003,1902,3180
12004,1902,29481
12005,1902,33787
12006,1902,5349
12007,1902,24168
12008,1902,24952
12009,1902,67446
12010,1902,19009
12011,1902,58606
12012,1902,24954
12013,1902,48816
12014,1902,40834
12015,1902,41894
12016,1902,34355
12017,1902,69255
12018,1902,10679
12019,1902,43862
12020,1902,8833
12021,1902,31335
12022,1902,50130
12023,1902,65718
12024,1902,28357
12025,1902,6015
12026,1902,42460
12027,1902,15834
12028,1902,27537
12029,1902,40873
12030,1902,1332
12031,1902,15947
12032,1902,38180
12033,1902,3313
12034,1902,45995
12035,1902,18683
12036,1902,35856
12037,1902,38572
12038,1902,7377
12039,1902,22737
12040,1902,3490
12041,1902,12078
12042,1902,15904
12043,1902,57834
12044,1902,50021
12045,1902,23445
12046,1902,26892
12047,1902,21833
12048,1902,47739
12049,1902,27224
12050,1902,15160
12051,1902,20721
12052,1902,17854
12053,1902,29199
12054,1902,32236
12055,1902,30256
12056,1902,24167
12057,1902,13709
12058,1902,39482
12059,1902,70563
12060,1902,49146
12061,1902,38830
12062,1902,19587
12063,1902,5876
12064,1902,18883
12065,1902,43945
12066,1902,29462
12067,1902,68268
12068,1902,43727
12069,1902,37280
12070,1902,34176
12071,1902,9981
12072,1902,16867
12073,1902,53551
12074,1902,45405
12075,1902,18827
12076,1902,41028
12077,1902,48130
12078,1902,337
12079,1902,520
12080,1902,66690
12081,1902,33458
12082,1902,34538
12083,1902,13321
12084,1902,36492
12085,1902,18182
12086,1902,17188
12087,1902,62536
12088,1902,49285
12089,1902,33941
12090,1902,15487
12091,1902,70150
12092,1902,12380
12093,1902,14316
12094,1902,26981
12095,1902,27579
12096,1902,14001
12097,1902,19004
12098,1902,36687
12099,1902,40795
12100,1902,16284
12101,1902,42455
12102,1902,66115
12103,1902,6384
12104,1902,6984
12105,1902,26998
12106,1902,55958
12107,1902,46636
12108,1902,27015
12109,1902,33125
12110,1902,60205
12111,1902,55989
12112,1902,72772
12113,1902,67166
12114,1902,60541
12115,1902,8847
12116,1902,59775
12117,1902,58482
12118,1902,19608
12119,1902,58107
12120,1902,55473
12121,1902,21986
12122,1902,41177
12123,1902,69374
12124,1902,53859
12125,1902,47682
12126,1902,37857
12127,1902,16552
12128,1902,22334
12129,1902,3805
12130,1902,41086
12131,1902,12590
12132,1902,19502
12133,1902,7404
12134,1902,42980
12135,1902,34526
12136,1902,35505
12137,1902,42319
12138,1902,1142
12139,1902,60119
12140,1902,1266
12141,1902,16531
12142,1902,4327
12143,1902,1376
12144,1902,45573
12145,1902,33058
12146,1902,6987
12147,1902,33393
12148,1902,21566
12149,1902,66076
12150,1902,4864
12151,1902,72557
12152,1902,32021
12153,1902,26431
12154,1902,55732
12155,1902,1867
12156,1902,38353
12157,1902,56080
12158,1902,31272
12159,1902,41525
12160,1902,4341
12161,1902,34698
12162,1902,50506
12163,1902,44686
12164,1902,26692
12165,1902,3781
12166,1902,31033
12167,1902,58201
12168,1902,6921
12169,1902,23024
12170,1902,24998
12171,1902,33666
12172,1902,45394
12173,1902,49242
12174,1902,37152
12175,1902,36661
12176,1902,28228
12177,1902,28383
12178,1902,28109
12179,1902,42430
12180,1902,31763
12181,1902,71719
12182,1902,1644
12183,1902,55161
12184,1902,21600
12185,1902,42194
12186,1902,11051
12187,1902,56145
12188,1902,15390
12189,1902,45113
12190,1902,52761
12191,1902,8544
12192,1902,55049
12193,1902,23173
12194,1902,66676
12195,1902,45610
12196,1902,38911
12197,1902,37988
12198,1902,56584
12199,1902,20851
12200,1902,62329
12201,1902,71552
12202,1902,44867
12203,1902,44058
12204,1902,7796
12205,1902,70939
12206,1902,51022
12207,1902,6872
12208,1902,39217
12209,1902,69226
12210,1902,7065
12211,1902,66018
12212,1902,5643
12213,1902,14868
12214,1902,26999
12215,1902,66498
12216,1902,5172
12217,1902,64128
12218,1902,13898
12219,1902,41816
